AssociationsNumber,club_number,sub_club_number,club_name,service_name,hole,ghin_number,Date,Index,Tscores
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,01/15/2011,16.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,01/01/2011,16.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,12/15/2010,16.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,12/01/2010,16.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,11/15/2010,16.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,11/01/2010,16.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,10/15/2010,16.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,10/01/2010,16.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,09/15/2010,16.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,09/01/2010,17.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,08/15/2010,18.4  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,08/01/2010,18.4  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,07/15/2010,17.5  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,07/01/2010,17.5  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,06/15/2010,17.6  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,06/01/2010,17.5  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,05/15/2010,17.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,05/01/2010,17.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,04/15/2010,17.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,04/01/2010,17.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,03/15/2010,17.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,03/01/2010,17.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,02/15/2010,17.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,02/01/2010,17.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,01/15/2010,17.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,01/01/2010,17.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,12/01/2009,17.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,11/01/2009,17.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,10/14/2009,17.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,09/30/2009,17.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,09/16/2009,17.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,09/02/2009,17.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,08/19/2009,17.6  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,08/05/2009,18.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,07/22/2009,17.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,07/08/2009,17.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,06/24/2009,17.6  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,06/10/2009,17.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,05/27/2009,16.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,05/13/2009,16.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,04/29/2009,16.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,04/15/2009,16.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,03/25/2009,16.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,03/01/2009,16.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,02/01/2009,16.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,01/01/2009,16.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,12/01/2008,16.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,11/01/2008,16.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,10/15/2008,16.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,10/01/2008,16.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,09/17/2008,17.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,09/03/2008,16.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,08/20/2008,17.6  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,08/06/2008,18.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,07/23/2008,18.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,07/09/2008,18.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,06/25/2008,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,06/11/2008,17.6  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,05/28/2008,17.5  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,05/14/2008,17.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,04/30/2008,17.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,04/16/2008,17.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,03/26/2008,17.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,03/01/2008,17.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,02/01/2008,17.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,01/01/2008,17.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,11/02/2007,17.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,10/12/2007,17.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,09/21/2007,17.6  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,08/31/2007,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,08/17/2007,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,08/03/2007,18.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,07/20/2007,18.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,07/06/2007,18.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,06/22/2007,18.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,06/08/2007,18.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,05/25/2007,18.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,05/11/2007,18.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,04/20/2007,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,03/23/2007,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,10/20/2006,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,09/22/2006,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,08/25/2006,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,08/11/2006,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,07/28/2006,18.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,07/14/2006,18.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,06/30/2006,17.4  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,06/16/2006,17.4  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,06/02/2006,17.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,05/19/2006,17.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,05/05/2006,17.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,04/21/2006,17.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1577964,03/24/2006,17.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,06/01/2019,14.0  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,05/15/2019,13.1  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,05/01/2019,12.8  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,04/15/2019,12.8  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,04/01/2019,12.8  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,03/15/2019,12.8  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,03/01/2019,12.8  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,02/15/2019,12.8  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,02/01/2019,12.8  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,01/15/2019,12.8  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,01/01/2019,12.8  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,12/15/2018,12.8  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,12/01/2018,12.8  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,11/15/2018,12.8  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,11/01/2018,12.8  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,10/15/2018,12.8  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,10/01/2018,12.8  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,09/15/2018,12.8  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,09/01/2018,12.8  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,08/15/2018,12.8  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,08/01/2018,12.8  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,07/15/2018,12.8  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,07/01/2018,12.8  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,06/15/2018,12.8  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,06/01/2018,12.8  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,05/15/2018,12.8  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,05/01/2018,12.5  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,04/15/2018,12.5  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,04/01/2018,12.5  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,03/15/2018,12.5  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,03/01/2018,12.5  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,02/15/2018,12.5  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,02/01/2018,12.5  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,01/15/2018,12.5  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,01/01/2018,12.5  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,12/15/2017,12.5  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,12/01/2017,12.5  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,11/15/2017,12.5  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,11/01/2017,12.5  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,10/15/2017,12.5  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,10/01/2017,12.5  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,09/15/2017,12.4  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,09/01/2017,12.3  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,08/15/2017,12.0  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,08/01/2017,12.0  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,07/15/2017,12.0  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,07/01/2017,12.0  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,06/15/2017,12.0  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,06/01/2017,12.6  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,05/15/2017,12.6  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,05/01/2017,12.6  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,04/15/2017,12.6  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,04/01/2017,12.6  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,03/15/2017,12.6  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,03/01/2017,12.6  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,02/15/2017,12.6  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,02/01/2017,12.6  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,01/15/2017,12.6  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,01/01/2017,12.6  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,12/15/2016,12.6  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,12/01/2016,12.6  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,11/15/2016,12.6  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,11/01/2016,12.6  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,10/15/2016,12.3  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,10/01/2016,12.3  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,09/15/2016,12.3  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,09/01/2016,12.3  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,08/15/2016,12.3  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,08/01/2016,12.3  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,07/15/2016,12.4  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,07/01/2016,12.4  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,06/15/2016,12.4  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,06/01/2016,12.4  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,05/15/2016,12.3  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,05/01/2016,12.3  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,04/15/2016,12.3  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,04/01/2016,12.3  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,03/15/2016,12.3  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,03/01/2016,12.3  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,02/15/2016,12.3  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,02/01/2016,12.3  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,01/15/2016,12.3  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,01/01/2016,12.3  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,12/15/2015,12.3  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,12/01/2015,12.3  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,11/15/2015,12.3  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,11/01/2015,12.3  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,10/15/2015,12.3  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,10/01/2015,12.3  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,09/15/2015,12.4  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,09/01/2015,12.4  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,08/15/2015,12.0  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,08/01/2015,12.0  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,07/15/2015,12.0  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,07/01/2015,11.5  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,06/15/2015,11.7  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,06/01/2015,11.3  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,05/15/2015,11.2  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,05/01/2015,11.2  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,04/15/2015,11.2  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,04/01/2015,11.2  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,03/15/2015,11.2  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,03/01/2015,11.2  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,02/15/2015,11.2  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,02/01/2015,11.2  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,01/15/2015,11.2  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,01/01/2015,11.2  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,12/15/2014,11.2  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,12/01/2014,11.2  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,11/15/2014,11.2  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,11/01/2014,11.2  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,10/15/2014,11.2  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,10/01/2014,11.2  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,09/15/2014,11.0  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,09/01/2014,10.6  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,08/15/2014,11.1  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,08/01/2014,11.5  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,07/15/2014,11.2  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,07/01/2014,11.9  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,06/15/2014,12.3  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,06/01/2014,11.6  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,05/15/2014,11.1  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,05/01/2014,11.1  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,04/15/2014,10.8  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,04/01/2014,10.8  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,03/15/2014,10.8  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,03/01/2014,10.8  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,02/15/2014,10.8  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,02/01/2014,10.8  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,01/15/2014,10.8  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,01/01/2014,10.8  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,12/15/2013,10.8  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,12/01/2013,10.8  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,11/15/2013,10.8  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,11/01/2013,10.8  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,10/15/2013,10.8  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,10/01/2013,10.8  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,09/15/2013,11.2  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,09/01/2013,11.0  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,08/15/2013,11.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,08/01/2013,10.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,07/15/2013,10.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,07/01/2013,10.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,06/15/2013,10.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,06/01/2013,10.6  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,05/15/2013,10.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,05/01/2013,11.3  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,04/15/2013,11.0  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,04/01/2013,11.0  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,03/15/2013,11.0  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,03/01/2013,11.0  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,02/15/2013,11.0  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,02/01/2013,11.0  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,01/15/2013,11.0  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,01/01/2013,11.0  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,12/15/2012,11.0  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,12/01/2012,11.0  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,11/15/2012,11.0  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,11/01/2012,11.0  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,7176271,10/15/2012,11.0  ,1
